run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,589893,655370175,15.974,-0.555649,7.75952,-1.78731,0.0123553,8.21449,4,4,2,628.032,628.032,281.414,267.332,0,1,1,11.9846,0,0,0,0.535439,10,738,2,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1
1,589893,655370045,28.8272,2.33015,13.5864,2.00768,0.0221949,15.2408,7,4,3,612.14,663.613,304.263,152.273,0,0,0,0,1,0,0,0.689148,12,1320,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370014,47.4079,-2.57289,3.30346,1.52045,0.00664738,44.1044,3,2,2,496.956,524.647,248.984,247.972,1,0,1,93.1387,0,0,0,0.280868,10,1055,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370049,36.736,1.178,46.6746,0.642239,0.0946981,-9.93857,8,4,3,492.877,539.28,264.525,99.8898,0,1,1,269.22,4,1,0,0.896622,15,1181,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,589893,655370041,12.9502,-0.046259,38.1147,-1.21261,0.0735395,-25.1645,6,4,3,518.289,553.943,236.78,193.813,1,1,2,36.1589,0,0,0,0.314837,15,1415,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370241,29.4136,-2.82745,36.0036,-2.39237,0.0724018,-6.58997,5,3,3,497.274,523.435,260.517,121.55,0,1,1,11.6607,0,0,0,0.530606,15,1409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370035,26.0634,1.81086,281.857,0.841508,0.942681,-255.794,4,3,1,298.995,311.135,219.001,42.9045,0,1,1,10.4182,1,1,1,0.990187,11,983,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370020,42.3041,1.41952,24.6943,0.49706,0.0436861,17.6098,4,4,4,565.266,565.266,161.912,142.634,0,1,1,12.157,1,0,0,0.739031,13,1381,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370277,42.488,-0.109272,71.4646,-0.725534,0.136771,-28.9766,10,3,2,522.512,629.523,276.137,206.522,0,0,0,0,0,0,0,0.52841,15,1320,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370314,31.1513,-0.661841,11.8378,-0.0708569,0.0230719,19.3136,3,2,2,513.083,524.966,259.095,253.988,0,1,1,57.4875,0,0,0,0.193613,27,1685,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,589893,655370281,54.3059,1.3204,66.8878,-0.682435,0.142355,-12.5819,9,5,4,469.866,548.428,175.976,120.393,0,0,0,0,0,0,0,0.537665,19,1397,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370127,73.0662,2.55059,35.9442,-2.98056,0.06221,37.122,6,3,2,577.788,621.057,304.921,232.893,1,1,2,88.4318,1,0,0,0.556693,19,1760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,589893,655370346,36.1194,-1.9722,21.524,-1.1755,0.0450032,14.5954,5,3,3,478.276,507.807,235.092,167.21,0,0,0,0,1,0,0,0.745928,16,1121,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
