run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,7148,211680228,177.429,-2.85434,166.511,-2.75179,0.248777,10.9172,6,3,3,669.32,713.259,412.588,193.898,2,0,2,128.553,1,1,1,0.983276,16,1123,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211679995,199.153,-1.6523,168.451,-1.40128,0.258851,30.7018,7,4,3,650.765,693.518,323.732,200.244,2,1,3,259.206,1,1,1,0.956088,22,1321,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680580,152.2,-1.55792,110.051,-1.10851,0.409615,42.1487,6,3,2,268.669,322.438,166.288,66.3235,0,1,1,17.8438,1,1,1,0.975705,9,985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211679943,312.055,0.365038,122.111,-0.510376,0.657927,189.944,9,3,2,185.599,287.054,92.0949,63.4949,0,2,2,72.4582,2,0,0,0.766282,17,1577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680320,186.925,2.2566,187.928,2.17305,0.458726,-1.00314,6,4,3,409.673,434.589,220.729,81.6917,1,1,2,259.593,2,2,1,0.954351,19,1715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680142,178.132,-1.69338,176.513,-1.68371,0.489086,1.61886,6,4,1,360.905,389.379,243.505,44.0938,1,1,2,51.6267,1,0,0,0.79118,16,1479,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680118,214.174,2.29872,139.866,1.94327,0.339657,74.3073,11,4,4,411.787,523.146,228.509,71.141,1,2,3,76.209,4,1,0,0.936113,22,1792,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680289,150.342,0.550513,157.465,0.233455,0.507707,-7.1231,8,3,2,310.149,382.931,205.948,59.784,0,2,2,189.938,2,1,0,0.90359,30,1984,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,7148,211680305,183.689,-2.89558,125.718,-2.65237,0.581608,57.9712,11,3,3,216.155,328.613,104.241,58.6175,0,1,1,16.9436,2,0,0,0.824052,24,1467,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680598,198.692,2.14358,212.598,2.09835,0.657985,-13.9057,7,4,4,323.105,385.189,115.157,92.7098,1,1,2,76.8737,3,0,0,0.737686,12,981,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680506,191.811,-2.34453,77.3155,-2.565,0.248206,114.496,12,5,2,311.498,425.317,98.1632,96.3056,1,1,2,47.1297,2,0,0,0.663823,20,1783,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680949,209.047,3.06248,205.337,2.89021,0.942328,3.70953,9,2,2,217.905,331.039,132.54,85.3644,1,2,3,156.489,2,0,0,0.621204,18,1614,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680549,187.227,-2.54586,120.088,-2.21671,0.271437,67.1399,8,6,4,442.414,485.564,144.155,85.9482,1,1,2,63.8914,1,0,0,0.814767,20,1681,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680740,193.955,0.275235,167.637,0.522274,0.536516,26.3185,4,4,2,312.454,312.454,136.008,92.7858,2,0,2,123.079,2,0,0,0.798032,9,1232,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681026,124.963,-2.44047,148.91,-2.6802,0.537195,-23.9463,7,2,2,277.199,348.763,204.253,72.9455,2,1,3,95.9667,0,0,0,0.348725,13,1004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680950,238.291,-0.754093,225.531,-0.786983,0.420063,12.76,13,4,3,536.899,650.616,258.158,169.487,2,2,4,181.006,3,1,1,0.989792,18,1642,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680789,225.963,2.06573,231.985,1.99661,0.342349,-6.02254,9,5,4,677.628,742.61,253.787,155.584,2,0,2,151.271,2,2,0,0.928287,27,1693,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680435,307.068,2.39996,72.4582,-2.4596,0.124966,234.61,11,7,4,579.823,650.126,216.281,134.216,0,2,2,210.038,3,3,0,0.884888,28,2152,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680983,239.124,0.555478,228.915,0.204198,0.36558,10.2094,5,4,4,626.169,652.135,353.073,110.648,0,2,2,180.271,0,0,0,0.36193,10,945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681120,121.808,-0.208322,259.125,-0.147213,0.849763,-137.317,5,2,1,304.938,357.983,270.468,34.4701,1,2,3,86.8351,2,1,1,0.966313,15,1270,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,7148,211681051,176.995,2.07027,186.333,1.98125,0.910658,-9.33724,5,3,1,204.613,241.05,127.362,45.442,1,0,1,42.1281,2,1,1,0.9986,12,1005,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,7148,211680669,186.347,-1.67461,211.164,-1.47681,0.245042,-24.8175,9,5,5,861.746,910.613,359.63,160.464,1,0,1,103.32,2,2,2,0.998547,21,1790,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681104,188.974,2.01033,164.045,1.86483,0.473726,24.9295,8,6,3,346.286,373.134,94.013,81.8838,1,0,1,35.6738,1,1,0,0.896691,18,1521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681140,226.188,-2.58893,154.372,-2.66831,0.390823,71.8164,11,5,3,394.991,494.314,180.469,77.3211,0,2,2,31.7092,3,2,2,0.992502,8,1258,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211680047,208.7,-0.0888573,186.98,-0.356355,0.700634,21.7201,7,3,2,266.872,330.916,159.682,57.5667,1,1,2,56.2406,3,1,1,0.997694,14,1472,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681171,180.545,-2.76876,144.69,-2.89037,0.297797,35.8556,5,4,4,485.867,505.809,164.826,163.579,1,1,2,43.3411,1,1,0,0.931123,7,736,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,7148,211681207,145.043,-0.504225,125.625,-0.822041,0.832142,19.4185,10,3,1,150.966,235.097,76.6764,41.9697,0,0,0,0,3,2,1,0.996703,22,1733,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681359,151.075,0.596735,149.64,0.429984,0.545477,1.43441,4,4,2,274.329,274.329,110.568,92.4653,4,0,4,88.9664,2,1,1,0.993384,11,1007,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,7148,211681245,234.07,-1.56442,210.819,-1.60665,0.501733,23.2516,6,2,2,420.18,481.797,309.085,111.096,2,0,2,102.015,4,2,2,0.987127,23,1530,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681997,166.926,-1.68415,0,0,0,166.926,4,0,0,0,64.2215,20.7858,18.2233,0,0,0,0,1,0,0,0.552384,21,1245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681580,249.469,-1.08133,217.183,-1.10761,0.949491,32.2851,5,3,3,228.737,262.194,117.617,60.7259,0,1,1,31.7524,1,0,0,0.751271,13,1341,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681268,221.584,0.969276,161.274,0.934795,0.82211,60.3099,10,3,2,196.171,313.838,88.2415,67.8256,0,1,1,19.6101,1,0,0,0.838673,20,1553,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681341,169.091,-0.162849,93.976,-0.0955581,0.482202,75.1148,8,3,3,194.889,295.949,77.201,66.2361,1,1,2,45.4718,3,1,0,0.935554,12,1102,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681305,158.662,-2.54735,144.658,-2.89156,0.217481,14.0041,12,6,4,665.152,764.694,261.474,160.51,1,1,2,87.2087,5,4,2,0.971885,14,1309,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682035,233.791,0.815471,221.134,0.738486,0.736409,12.6563,8,3,2,300.287,389.458,150.258,110.635,2,1,3,76.2502,3,1,1,0.959051,18,1096,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682281,134.659,1.80065,36.3391,-0.509385,1,98.3197,5,1,0,36.3391,86.0291,36.3391,18.1136,1,0,1,19.8545,1,1,1,0.979476,22,1292,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681539,153.873,-0.0752131,78.9382,1.36422,1,74.9351,9,1,1,78.9382,225.989,78.9382,29.2751,1,1,2,93.1708,0,0,0,0.530026,25,1786,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682267,249.915,2.50037,324.961,2.70946,0.829827,-75.0453,7,3,2,391.601,481.056,262.355,88.4591,2,0,2,99.0238,2,2,1,0.996056,17,1308,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682292,165.088,-1.28836,125.285,-1.31393,1,39.8024,6,1,1,125.285,209.33,125.285,23.516,0,1,1,77.7526,1,1,0,0.888424,24,1672,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681670,151.551,-1.57183,140.6,-1.58553,0.165521,10.9512,12,6,4,849.438,956.193,241.996,233.024,0,2,2,94.8742,2,2,2,0.999374,10,1009,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681514,277.892,1.36428,206.821,1.32995,0.588264,71.0705,7,4,3,351.578,397.476,125.228,114.304,1,1,2,80.9674,2,1,1,0.976796,20,1991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682527,159.947,0.832531,138.085,0.55569,0.926716,21.8621,5,3,1,149.005,183.866,71.6948,39.4949,0,0,0,0,1,0,0,0.598755,22,1546,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682418,224.858,-1.85114,201.514,-1.82535,0.475171,23.3441,7,3,2,424.087,501.708,281.679,111.665,2,2,4,236.714,2,2,1,0.982618,18,1544,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682392,165.611,2.95871,196.99,1.43473,0.490303,-31.3784,7,4,3,401.771,458.979,156.468,145.818,1,0,1,11.8732,2,2,2,0.993718,12,1190,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211681767,197.242,-3.01082,127.332,-1.51947,0.627975,69.9106,7,3,3,202.765,259.07,91.1673,57.4165,1,2,3,74.6359,4,1,0,0.863361,25,2135,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682679,159.049,1.5472,191.886,1.4364,0.505783,-32.8373,6,4,3,379.385,404.477,152.745,134.894,2,0,2,154.997,2,1,1,0.997113,13,1326,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682547,181.378,-2.50158,169.344,-2.56731,0.649413,12.0342,5,4,2,260.765,277.339,115.485,70.0896,1,1,2,96.6185,2,1,1,0.987967,23,1747,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682499,295.075,0.301709,278.441,0.217476,0.825486,16.6335,7,3,2,337.306,407.886,232.232,68.3863,1,0,1,62.3038,0,0,0,0.542504,16,1780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682688,295.452,-1.04527,296.057,-1.06829,0.559744,-0.605262,8,5,3,528.914,576.669,194.945,182.572,1,1,2,217.113,2,0,0,0.807218,16,1262,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682642,205.561,-1.0989,158.442,-1.78596,0.429702,47.1193,9,5,4,368.725,426.804,108.363,89.9861,2,1,3,102.331,1,1,1,0.978822,20,2051,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682814,213.804,2.05865,182.521,2.15659,0.914926,31.283,7,2,1,199.492,297.434,154.548,44.9443,1,0,1,21.8693,2,1,0,0.925335,10,653,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7148,211682741,179.262,-2.89463,177.183,3.13252,0.698535,2.07967,7,3,2,253.649,318.31,152.467,66.6963,0,2,2,152.031,2,2,1,0.995169,17,1522,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
