run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,32,49109,52.5006,-2.95338,109.677,-1.26665,0.297504,-57.1761,6,5,4,368.657,393.69599999999997,132.298,76.9084,1,0,1,71.1857,1,1,1,0.9969459999999999,16,934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.23768,1,0.12436256033291831,6,2.0794415416798357,0,0,-2.8896029866579362,-0.7584989195034715
1,32,49106,49.4392,3.0059299999999998,39.7608,0.956037,0.0714804,9.678360000000001,9,5,4,556.248,629.639,225.43599999999998,113.132,0,1,1,45.6971,1,1,0,0.8521780000000001,13,1271,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1,0.08149042867560086,6,2.0794415416798357,0,0,-2.7232226680655494,-0.7227443906354918
1,32,49114,87.397,1.46284,83.6207,1.4389399999999999,0.130733,3.77624,11,7,5,639.631,696.053,202.46400000000003,104.48700000000001,1,0,1,33.7252,0,0,0,0.46386000000000005,16,1212,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1,0.12004620701401594,8,2.1972245773362196,0,1,0.5244175909291117,-0.024838241786759543
1,32,49112,82.6482,0.061720500000000005,106.23899999999999,-0.00965615,0.392786,-23.5911,9,5,3,270.476,344.87800000000004,73.9554,72.0816,0,2,2,35.7773,2,2,1,0.981881,18,1218,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1,0.23338760807648845,7,2.302585092994046,0,0,0.48307836082193256,-0.03372189286251139
1,32,49110,30.5465,0.824883,21.0395,-0.964923,0.0391769,9.50698,9,6,4,537.038,592.775,183.52,141.244,0,1,1,21.0959,2,1,1,0.9949120000000001,26,1839,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1,0.05372376489334479,7,2.1972245773362196,0,1,-1.4620181356593993,-0.4517160968814854
1,32,49116,57.8394,-0.8399709999999999,54.1771,-1.41306,0.0629404,3.66229,9,6,4,860.7689999999999,909.9110000000001,378.319,252.859,0,0,0,0.0,4,2,1,0.9639850000000001,14,1006,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1,0.06289568472841267,6,2.1972245773362196,0,1,0.6659216755352768,0.005570474345003448
1,32,49115,70.1847,-2.2684599999999997,88.1355,-2.2044099999999998,0.161669,-17.9508,12,7,5,545.161,653.129,151.118,97.6372,1,2,3,49.568000000000005,2,1,1,0.9946940000000001,15,1142,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.23768,1,0.11387229601828976,10,2.4849066497880004,0,1,3.506676473661115,0.6160384088684191
1,32,49107,21.6879,-3.04082,50.5223,-2.1091599999999997,0.0795803,-28.8344,8,5,4,634.859,680.9860000000001,225.06599999999997,214.9,0,0,0,0.0,3,0,0,0.8214530000000001,33,2086,2,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1.23768,1,0.032983046532498284,5,1.791759469228055,0,0,-6.302529258467762,-1.4919244348654463
1,32,49131,28.8214,-0.472731,124.089,1.40165,0.38852,-95.2676,8,5,3,319.389,386.541,110.67200000000001,71.4594,1,1,2,77.0426,2,2,1,0.998042,20,1427,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.23768,1,0.08253305170750928,7,2.302585092994046,0,0,-1.807991518720129,-0.5260645259315756
1,32,49123,128.593,-1.20563,170.235,-0.9279370000000001,0.322365,-41.6416,10,7,4,528.081,592.7769999999999,144.84799999999998,105.057,0,4,4,225.74400000000003,3,1,1,0.998784,24,1548,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23768,1,0.1955269632066951,11,2.5649493574615367,0,1,5.739809933425121,1.0959307148135353
