run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,5042,60174441,28.5126,-0.661918,81.4557,-2.51004,1,-52.9432,4,1,1,81.4557,116.558,81.4557,12.2776,0,1,1,18.3856,1,0,0,0.690134,11,939,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174505,21.0424,-3.10943,0,0,0,21.0424,1,0,0,0,21.2531,21.2531,0,0,0,0,0,0,0,0,0.176313,16,957,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174419,33.2765,-3.01302,49.1573,2.44933,0.359855,-15.8808,3,3,1,136.603,136.603,57.9268,39.608,0,1,1,32.7172,0,0,0,0.286602,10,973,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174448,36.7211,-0.689769,64.1514,0.0562555,1,-27.4303,3,1,1,64.1514,99.2277,64.1514,21.5581,0,1,1,59.7661,0,0,0,0.535895,9,959,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174454,57.4832,-2.70944,11.0924,-0.639875,0.0447999,46.3908,7,3,2,247.599,298.676,120.525,82.2364,1,0,1,10.4042,3,0,0,0.732638,13,1384,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174458,14.5522,-0.679175,48.4929,-1.66886,1,-33.9407,5,1,0,48.4929,132.615,48.4929,26.7909,0,1,1,44.596,0,0,0,0.226606,11,733,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174429,86.8248,0.89958,89.7107,0.333191,0.940611,-2.88596,3,2,1,95.3749,108.411,51.4921,43.8829,0,0,0,0,0,0,0,0.359904,9,978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174457,24.3752,0.875301,0,0,0,24.3752,4,0,0,0,82.2036,28.191,26.8009,0,0,0,0,0,0,0,0.240798,17,1406,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174511,204.468,-1.84743,188.475,-2.05403,0.436334,15.9931,5,3,2,431.952,463.919,290.147,98.0746,1,1,2,109.301,0,0,0,0.173445,13,907,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174674,69.5865,2.70008,32.3988,0.964577,1,37.1878,4,1,0,32.3988,82.7509,32.3988,18.6799,0,1,1,14.1376,0,0,0,0.292852,9,790,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174600,34.7956,-2.47654,75.4802,-2.59597,0.920979,-40.6845,2,2,0,81.9565,81.9565,49.3806,32.5759,0,0,0,0,0,0,0,0.346579,8,734,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174462,60.8715,-0.496651,51.397,-0.948919,1,9.47451,4,1,1,51.397,104.83,51.397,24.8531,0,0,0,0,1,0,0,0.731116,15,995,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174420,83.6986,1.48338,34.5723,1.46865,0.319562,49.1263,6,2,1,108.187,173.701,59.0529,49.1337,0,2,2,51.5945,1,0,0,0.773534,18,1470,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174739,61.6166,-1.69735,31.2289,-1.90102,1,30.3877,4,1,0,31.2289,68.2415,31.2289,14.5328,0,0,0,0,0,0,0,0.52927,20,1372,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174570,52.4979,3.09462,83.7432,-2.63767,0.949391,-31.2453,6,2,1,88.2073,150.12,50.3525,37.8548,1,0,1,29.5819,0,0,0,0.532491,19,1497,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174571,5.85817,0.786138,48.5718,-0.301997,0.175097,-42.7136,8,3,3,277.399,339.207,107.452,101.996,0,1,1,54.697,1,0,0,0.630069,15,1097,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174700,28.6913,-2.03115,31.4929,1.81644,1,-2.80156,2,1,0,31.4929,45.4638,31.4929,13.971,0,1,1,27.075,0,0,0,0.26506,15,1527,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174704,96.6491,-1.14417,0,0,0,96.6491,2,0,0,0,27.9422,14.7295,13.2127,0,0,0,0,0,0,0,0.355266,13,1501,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174839,14.4559,-1.91647,30.8107,-3.13841,0.0887848,-16.3548,4,3,3,347.027,369.592,147.089,127.527,4,0,4,188.058,0,0,0,0.178969,7,856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174465,21.1928,0.105488,35.6729,-0.810379,0.181413,-14.4802,4,3,2,196.639,211.978,88.0555,62.8559,1,0,1,84.17,0,0,0,0.450696,14,1516,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174669,74.27,0.650511,126.045,-0.141605,0.209424,-51.7751,3,2,2,601.865,612.457,363.22,238.644,0,0,0,0,1,0,0,0.558173,11,859,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174671,43.6725,0.429059,24.1555,0.625459,0.112298,19.517,9,3,2,215.102,304.903,105.974,79.0452,1,0,1,71.0043,0,0,0,0.531154,24,1543,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174513,87.0936,-2.19925,35.6796,2.73833,1,51.414,5,1,0,35.6796,100.816,35.6796,26.1055,0,0,0,0,0,0,0,0.438867,17,1645,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174753,14.5016,2.82208,53.1914,2.92368,0.514489,-38.6898,6,2,2,103.387,163.76,52.1872,51.1997,0,1,1,46.1589,0,0,0,0.542529,17,1270,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174733,41.949,-2.55297,29.3787,-1.17141,0.128448,12.5703,7,4,2,228.721,266.051,69.4801,68.9292,0,0,0,0,0,0,0,0.529462,14,1478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174814,61.519,1.75662,68.4616,3.12971,0.330277,-6.94257,8,3,2,207.285,279.327,102.506,71.9523,0,1,1,15.2849,3,0,0,0.590334,19,1655,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174829,31.1162,-1.37717,6.78055,-1.6659,0.0508772,24.3357,6,3,1,133.273,184.026,57.1851,44.8904,0,1,1,34.3314,0,0,0,0.527804,13,1298,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174786,48.0092,0.814622,30.6796,-0.242527,1,17.3296,8,1,0,30.6796,115.666,30.6796,15.3763,1,0,1,14.898,0,0,0,0.541268,10,1062,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174815,31.3858,-0.517129,25.5624,-1.42287,0.153117,5.82338,4,3,1,166.946,182.603,93.1949,39.4308,0,1,1,82.4547,1,0,0,0.691451,21,1671,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174785,53.5016,-1.12217,52.093,-2.54132,1,1.40861,5,1,1,52.093,125.542,52.093,22.5484,0,0,0,0,1,1,0,0.852447,21,1818,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174961,77.5061,3.10811,79.0255,2.99161,0.95066,-1.51945,8,2,0,83.1271,165.509,46.8413,36.2858,1,0,1,27.9237,0,0,0,0.541297,17,1237,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174980,49.5032,-1.39121,46.988,-1.31793,0.607428,2.51525,5,2,0,77.3556,137.519,47.2685,30.0871,1,1,2,43.9909,0,0,0,0.527789,16,1255,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174836,80.8088,-3.10196,62.3531,-2.32977,1,18.4558,6,1,1,62.3531,136.918,62.3531,24.1545,2,0,2,32.1392,0,0,0,0.534555,15,1482,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174861,65.4368,2.99268,34.4487,1.4325,1,30.988,5,1,0,34.4487,113.489,34.4487,26.4715,0,1,1,14.6998,1,0,0,0.553326,17,1448,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174909,95.6611,2.49844,38.3048,2.04616,0.618791,57.3563,11,2,0,61.9026,207.464,31.414,30.4886,0,1,1,21.8453,1,0,0,0.555099,16,1236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174547,57.0647,2.72454,65.8948,2.55329,0.399365,-8.83017,11,3,3,164.999,294.331,60.2499,54.3644,1,2,3,44.5338,1,0,0,0.547513,31,2082,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174937,40.3152,-3.01604,75.0308,2.99817,0.610215,-34.7156,8,2,2,122.958,204.166,72.3139,50.6442,0,1,1,42.2296,2,0,0,0.552332,21,1518,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174916,99.3325,2.96122,162.034,-3.11453,0.515837,-62.7011,5,3,3,314.118,335.081,134.181,91.078,0,0,0,0,1,0,0,0.678948,13,1335,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175145,37.7674,0.869032,70.9396,0.153622,0.938935,-33.1722,3,2,0,75.5533,85.6025,44.2288,31.3244,1,0,1,36.5498,0,0,0,0.241743,17,1126,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175132,74.1861,1.00562,73.6604,0.959146,0.282564,0.525678,5,3,3,260.686,282.556,96.7548,87.621,0,1,1,49.5704,0,0,0,0.45661,22,1254,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175007,38.2309,-1.84054,103.301,-1.84466,0.996045,-65.0703,5,2,1,103.711,159.787,65.9662,37.7452,0,0,0,0,2,0,0,0.709795,20,1427,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174849,82.1405,0.584505,112.193,0.127765,0.705618,-30.0529,4,2,2,159,182.459,86.6907,72.3096,0,1,1,20.8388,1,0,0,0.583963,25,1707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175136,81.7375,0.897945,31.5967,-0.743025,1,50.1408,4,1,0,31.5967,95.4405,31.5967,23.332,0,1,1,17.4332,0,0,0,0.299845,24,1499,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175125,30.6102,2.89216,48.9551,-0.471775,0.363044,-18.3449,5,2,2,134.846,186.338,68.9635,65.883,0,1,1,14.9609,0,0,0,0.379009,17,1610,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174724,36.6577,1.50216,53.8512,1.4675,0.184191,-17.1934,9,3,3,292.365,392.688,120.824,92.7072,1,2,3,136.089,2,0,0,0.557529,26,2164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175214,47.8491,1.72386,47.2618,-2.46741,1,0.587364,4,1,0,47.2618,94.1168,47.2618,23.8273,1,0,1,13.7864,0,0,0,0.14229,17,1081,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175320,26.203,-0.568004,66.5888,-1.15723,1,-40.3858,5,1,1,66.5888,148.986,66.5888,26.9054,0,0,0,0,0,0,0,0.292868,11,1010,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175199,13.3863,-1.65297,61.8085,0.298504,0.447705,-48.4222,6,3,1,138.056,174.981,57.5092,43.8796,0,1,1,39.5444,1,0,0,0.554688,12,1297,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174938,61.9985,2.36848,77.0648,1.58575,0.532448,-15.0663,9,2,1,144.737,241.685,110.856,33.8807,0,1,1,16.7536,2,0,0,0.757836,23,1970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175240,41.9824,-0.443162,67.197,0.0785326,0.983642,-25.2146,6,2,0,68.3145,130.651,37.9632,30.3513,0,1,1,28.8622,0,0,0,0.526067,14,989,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174968,65.3932,0.573159,25.5861,0.45777,0.218972,39.807,8,2,2,116.847,207.739,62.043,54.8037,1,0,1,16.7929,1,0,0,0.545519,18,1791,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174879,72.8218,2.47723,103.781,2.6053,0.42353,-30.9593,8,4,2,245.038,301.564,89.1622,83.5244,0,1,1,67.463,1,0,0,0.667903,22,1625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175284,32.0893,-1.19933,36.0285,-1.57033,0.355748,-3.93918,2,2,1,101.275,101.275,68.4352,32.8402,0,1,1,64.331,1,0,0,0.750916,18,1226,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60174989,95.755,1.94515,74.6879,2.22236,0.4375,21.0671,4,2,1,170.715,210.305,121.601,49.1145,0,0,0,0,0,0,0,0.528095,21,1468,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175475,24.3186,3.00406,53.9095,1.57209,1,-29.5909,3,1,1,53.9095,104.497,53.9095,27.5334,0,0,0,0,1,0,0,0.823854,9,990,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175362,38.006,0.768755,65.0986,-0.482944,0.731349,-27.0926,3,2,1,89.0117,104.802,57.7427,31.2691,1,0,1,44.3011,0,0,0,0.198187,17,1315,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60174445,100.051,2.23828,42.8564,2.53652,0.617508,57.1949,10,2,0,69.4021,170.904,37.392,32.0101,1,0,1,17.6585,0,0,0,0.530658,24,1847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175377,103.218,-1.60401,118.117,-1.55094,0.401044,-14.8994,5,3,2,294.523,328.027,204.016,53.9988,0,1,1,12.1535,0,0,0,0.366108,14,1018,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175481,31.0899,-0.839116,19.4576,0.72155,0.268867,11.6323,5,2,0,72.3688,119.644,41.7058,30.6629,1,0,1,39.6818,1,1,1,0.954037,17,1141,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175227,173.714,-2.38232,133.653,-2.79288,0.739162,40.0614,6,2,1,180.817,251.192,148.56,32.2569,1,0,1,25.6968,1,0,0,0.552366,17,1295,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175404,47.4893,2.55745,66.4891,2.6216,0.534598,-18.9998,5,3,0,124.372,151.466,44.654,40.285,0,1,1,14.1088,1,0,0,0.790192,13,1246,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175291,33.8646,0.787515,68.1648,-0.418785,0.465875,-34.3002,6,2,1,146.316,207.932,107.11,39.2061,0,1,1,33.4492,0,0,0,0.34098,14,1621,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175549,92.5408,2.28243,70.9269,2.00818,0.525082,21.6139,4,2,1,135.078,161.374,90.0732,45.0045,0,1,1,10.9533,0,0,0,0.145667,14,808,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175175,86.5523,1.98749,99.5132,1.61187,1,-12.9609,11,1,1,99.5132,242.337,99.5132,23.414,0,1,1,55.2275,2,0,0,0.647946,21,1823,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175003,59.5652,-2.01976,73.4588,-0.29693,0.373565,-13.8936,3,2,2,196.643,208.23,135.045,61.5977,1,0,1,117.237,0,0,0,0.3022,18,1556,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175531,10.8141,-0.670504,0,0,0,10.8141,2,0,0,0,38.9656,24.6564,14.3092,0,0,0,0,1,0,0,0.550173,9,868,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175511,43.7655,-2.70019,54.608,-1.73514,0.225124,-10.8425,5,3,3,242.569,271.831,86.0708,82.6594,0,1,1,19.0717,0,0,0,0.240521,10,1252,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175525,35.3696,2.20562,0,0,0,35.3696,3,0,0,0,55.6186,29.4877,14.1953,0,0,0,0,0,0,0,0.25866,3,583,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175519,31.0362,2.69166,46.5812,0.957878,0.194785,-15.545,5,3,3,239.141,272.707,90.585,81.1812,2,0,2,83.4736,0,0,0,0.291361,12,1127,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175206,66.1232,1.32041,51.7942,1.04354,0.789464,14.329,10,2,0,65.6068,196.773,33.4393,32.1675,0,0,0,0,1,0,0,0.552385,16,1631,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175561,54.135,0.0330564,28.398,0.659873,0.281031,25.737,3,2,1,101.049,126.248,64.2792,36.7701,0,1,1,22.0879,0,0,0,0.37188,12,811,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175541,86.9088,1.22606,94.8622,0.290168,0.650961,-7.95339,4,2,1,145.726,174.465,100.07,45.6562,1,0,1,82.0432,0,0,0,0.222597,9,899,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175379,110.91,-1.39865,121.766,-2.27003,0.96055,-10.8564,8,2,2,126.767,224.788,71.2525,55.5146,0,0,0,0,3,0,0,0.621599,15,1623,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175562,51.6677,-1.74298,30.1144,-1.81933,1,21.5533,4,1,0,30.1144,90.0723,30.1144,22.8234,1,0,1,15.0198,0,0,0,0.394851,7,802,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175388,48.1725,0.182043,118.612,1.85829,1,-70.4393,6,1,1,118.612,198.111,118.612,29.6381,0,1,1,100.387,1,0,0,0.55842,13,1206,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175516,21.8148,-0.814023,23.011,-1.40456,0.086317,-1.19625,5,4,2,266.588,276.602,112.02,73.0807,0,0,0,0,0,0,0,0.454121,15,1515,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175535,10.1659,0.411101,25.397,0.933968,0.164817,-15.2311,5,4,0,154.092,164.845,47.4195,40.603,0,1,1,38.1843,0,0,0,0.462876,16,1437,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175487,108.037,-2.63232,120.95,-2.56806,0.21824,-12.9135,5,3,3,554.208,594.626,316.228,141.861,0,1,1,111.281,1,0,0,0.774421,24,1766,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175632,18.6583,-2.29363,64.6003,-0.0275389,1,-45.9421,3,1,1,64.6003,100.327,64.6003,20.1983,0,0,0,0,0,0,0,0.15733,15,801,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175450,64.0201,2.83085,29.3018,2.08564,0.210044,34.7183,12,3,0,139.503,267.706,49.8938,46.6103,0,0,0,0,2,0,0,0.695108,16,1782,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175627,20.3107,-0.0236751,19.3618,-0.519965,0.189262,0.948889,3,2,1,102.302,124.352,52.6382,49.6635,0,1,1,26.4481,0,0,0,0.171529,19,1298,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175677,50.573,1.09909,34.6985,2.59976,1,15.8745,10,1,0,34.6985,190.594,34.6985,27.097,0,0,0,0,1,1,1,0.987113,15,1249,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175552,52.3371,-1.03111,55.7192,-1.11666,0.86031,-3.3821,6,2,0,64.7664,143.647,32.4467,32.3197,0,1,1,22.1462,0,0,0,0.337778,16,1438,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175162,48.7944,-3.01396,34.07,-2.67503,1,14.7244,5,1,0,34.07,101.345,34.07,25.2976,0,0,0,0,0,0,0,0.527961,35,1986,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.920919,1
1,5042,60175602,42.879,0.790198,84.6536,-0.121336,1,-41.7746,5,1,1,84.6536,151.687,84.6536,25.8926,1,0,1,71.5453,1,0,0,0.764987,24,1703,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175551,40.919,-0.0900961,166.085,0.459819,0.534768,-125.166,5,2,2,310.574,348.462,214.008,96.5665,0,1,1,84.4238,0,0,0,0.423757,16,1413,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175513,46.4089,1.49034,51.0156,2.67278,0.497674,-4.60672,6,2,1,102.508,169.935,64.4361,38.072,1,1,2,29.4847,1,0,0,0.552731,26,1771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175442,16.1159,1.3642,41.77,1.42998,0.287682,-25.6541,9,3,2,145.195,240.661,55.1298,51.1103,0,2,2,51.9875,0,0,0,0.527713,24,2041,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175637,0.69882,0.460014,79.9976,-1.04006,0.459403,-79.2988,5,3,2,174.134,219.683,72.5724,65.3146,0,1,1,63.1682,0,0,0,0.221906,8,891,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175468,51.5623,1.87893,42.0104,0.50782,0.2847,9.55195,3,3,2,147.56,147.56,56.2151,50.3748,1,0,1,41.1614,0,0,0,0.262914,25,2099,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175610,37.7808,-1.86154,70.093,-0.839824,0.388196,-32.3123,6,2,2,180.561,234.273,117.963,62.5979,0,1,1,103.444,1,0,0,0.543333,23,1713,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175694,36.8108,0.86087,45.7784,-3.00753,1,-8.96751,5,1,0,45.7784,100.917,45.7784,17.1918,0,0,0,0,0,0,0,0.354579,16,1088,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.920919,1
1,5042,60175722,23.1177,-0.723739,45.2933,-1.71891,1,-22.1756,5,1,0,45.2933,116.014,45.2933,24.4556,0,0,0,0,0,0,0,0.529558,18,1667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920919,1
