run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,5047,5046013,33.3217,-0.097646,36.0093,-1.3856,1,-2.68759,2,1,0,36.0093,54.8673,36.0093,18.858,0,0,0,0,1,0,0,0.551316,23,1318,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046019,26.6361,2.83465,0,0,0,26.6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,10,888,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,5047,5046006,11.0969,-2.2796,106.606,2.54979,0.999339,-95.5091,4,2,1,106.677,130.96,61.927,44.7496,0,0,0,0,2,0,0,0.793521,21,1239,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046018,38.9171,-0.0110625,18.1224,-1.80115,0.0763675,20.7948,6,4,2,237.305,261.494,88.5787,81.9098,0,0,0,0,0,0,0,0.43339,17,1387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046017,25.8481,-2.95089,9.47145,2.52901,0.11653,16.3767,3,2,0,81.2793,92.4146,45.1083,36.171,0,0,0,0,1,0,0,0.791432,12,827,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046010,85.6534,0.381242,87.1076,0.469659,0.214322,-1.45421,6,4,2,406.432,431.579,203.292,112.78,1,0,1,17.965,0,0,0,0.377498,23,1340,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046012,58.4735,-0.238138,43.4092,-0.522778,1,15.0642,4,1,0,43.4092,80.5688,43.4092,14.4756,0,0,0,0,0,0,0,0.531542,13,1379,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046020,66.6439,2.67676,40.9779,-1.79231,0.257778,25.666,6,3,1,158.966,218.088,86.887,40.6209,0,1,1,13.4473,0,0,0,0.333065,23,1380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046024,31.4994,2.47864,102.789,2.92663,1,-71.2894,6,1,1,102.789,193.096,102.789,26.9821,0,0,0,0,0,0,0,0.507855,19,1264,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046008,20.8834,0.840639,31.7381,-2.97784,1,-10.8547,6,1,0,31.7381,104.97,31.7381,23.5598,0,0,0,0,1,0,0,0.593071,20,1793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046022,101.665,-2.74309,72.2334,-2.36162,0.629976,29.432,3,2,1,114.66,124.755,73.9084,40.7521,0,0,0,0,0,0,0,0.237562,18,1465,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046025,17.7736,-1.95646,66.7818,-1.7094,0.386855,-49.0082,4,2,2,172.627,212.545,119.497,53.1307,0,1,1,19.1993,1,1,0,0.88765,15,1267,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046015,66.5011,1.75862,68.7545,2.28596,0.130492,-2.25347,7,4,4,526.888,564.307,266.848,123.87,0,1,1,179.16,1,1,0,0.938511,17,1334,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046016,15.7274,1.71222,41.3203,2.649,1,-25.5929,8,1,0,41.3203,154.417,41.3203,25.5471,0,0,0,0,0,0,0,0.293875,22,1527,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046021,41.84,1.10933,43.7442,-0.191344,1,-1.90417,7,1,0,43.7442,123.748,43.7442,17.9728,1,0,1,36.7802,1,0,0,0.558972,19,1489,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,5047,5046031,97.9148,1.79152,0,0,0,97.9148,5,0,0,0,101.522,25.4763,24.252,0,0,0,0,0,0,0,0.527027,10,1011,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,5047,5046038,74.6362,-1.22846,83.066,-0.793072,1,-8.42987,2,1,1,83.066,108.234,83.066,25.1679,0,0,0,0,0,0,0,0.109692,16,1183,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046041,27.7855,-1.82587,0,0,0,27.7855,1,0,0,0,11.2157,11.2157,0,0,0,0,0,0,0,0,-10,8,844,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,5047,5046030,22.0545,0.701461,37.8225,0.428836,0.42172,-15.768,4,2,1,89.6862,119.716,54.9326,34.7536,0,0,0,0,0,0,0,0.266043,15,1375,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046026,39.5885,-1.98485,61.6208,1.16056,0.56797,-22.0323,4,3,0,108.493,120.671,42.2673,33.8723,0,0,0,0,1,0,0,0.678919,11,1376,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046032,50.7414,2.69492,46.0269,3.06991,0.465455,4.71443,4,2,0,98.8859,146.931,49.9976,48.8883,1,0,1,23.2444,0,0,0,0.189256,26,1661,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,5047,5046029,56.6437,1.2125,35.016,1.5394,0.0882475,21.6278,7,5,3,396.793,418.678,166.822,94.0246,0,1,1,85.8276,0,0,0,0.313983,13,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046028,59.6716,-0.777322,13.3536,1.42118,0.0684244,46.318,4,3,2,195.158,208.671,83.7719,65.2687,1,0,1,73.6268,1,0,0,0.545236,19,1475,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,5047,5046005,39.8648,1.67099,15.9974,3.04809,0.0673694,23.8674,10,5,2,237.458,310.947,63.3712,59.4216,0,0,0,0,0,0,0,0.530995,15,2168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046036,106.396,-2.69426,103.007,-2.95527,0.511891,3.38924,6,4,2,201.227,230.06,75.6648,53.9138,0,1,1,31.388,0,0,0,0.244502,18,1427,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046042,46.7036,-0.493149,34.9412,-0.610482,1,11.7623,5,1,0,34.9412,94.6498,34.9412,20.9508,0,0,0,0,1,0,0,0.544103,19,1419,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,5047,5046037,9.56135,-2.17457,0,0,0,9.56135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,17,1328,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046039,171.886,-0.945912,176.877,-0.909101,1,-4.99075,3,1,1,176.877,199.309,176.877,11.4538,0,0,0,0,1,0,0,0.552456,17,1250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046027,36.5178,3.13948,122.167,3.08765,1,-85.649,2,1,1,122.167,149.945,122.167,27.7777,1,1,2,64.718,0,0,0,0.503429,18,1617,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046033,39.236,3.13707,65.2535,-3.11091,0.930935,-26.0175,8,2,0,70.0946,154.357,38.8314,31.2632,0,1,1,26.8126,2,1,1,0.968581,22,1523,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046040,57.8243,1.92979,33.2886,2.3039,1,24.5358,6,1,0,33.2886,127.76,33.2886,27.4931,0,0,0,0,2,1,1,0.998013,12,1240,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,5047,5046023,20.3814,-2.17558,19.8908,1.60071,0.142583,0.490628,10,3,1,139.503,240.457,58.163,46.0479,2,0,2,86.315,1,0,0,0.55434,18,1770,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046043,25.0987,-1.39832,74.5477,-0.208378,0.276027,-49.449,7,4,3,270.074,317.431,105.676,69.3577,0,0,0,0,3,2,0,0.95052,16,1218,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046044,54.5729,0.44502,48.5778,-1.72792,1,5.99512,3,1,0,48.5778,84.8274,48.5778,24.4635,0,0,0,0,0,0,0,0.29815,11,1045,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,5047,5046045,67.9244,-0.117073,59.8384,-0.70551,0.233327,8.08603,7,3,2,256.457,328.594,148.682,60.4521,0,0,0,0,0,0,0,0.528915,21,1494,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046014,81.8113,1.41973,48.8124,1.68298,0.378709,32.9989,12,3,1,128.892,266.695,58.7816,37.2769,0,1,1,15.5701,2,0,0,0.688107,28,2218,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5047,5046047,62.1471,2.67554,46.4016,-2.88828,1,15.7455,4,1,0,46.4016,84.321,46.4016,17.1549,1,1,2,41.552,1,0,0,0.830485,21,1697,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
