run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,90,89015,54.1149,-0.8279340000000001,33.2448,0.180797,1.0,20.8701,2,1,0,33.2448,46.93899999999999,33.2448,13.6941,0,0,0,0.0,0,0,0,0.356337,11,989,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.6124387022590615,1,0.6931471805599453,0,0,-3.2408361612063383,-0.8306005787943712
1,90,89016,54.16,-1.5725,25.1662,-1.79312,0.10905699999999999,28.9938,7,5,1,230.761,259.77299999999997,74.98,44.2552,0,0,0,0.0,0,0,0,0.526225,9,1137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18942295249387067,5,1.791759469228055,0,0,2.9972249377037117,0.7681649562645463
1,90,89021,19.2224,1.8084900000000002,0.0,0.0,0.0,19.2224,3,0,0,0.0,43.071999999999996,19.942999999999998,12.6985,0,0,0,0.0,1,0,0,0.606324,15,1407,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.9505498852757338,0,0.0,0,0,-5.494739836549438,-1.4082581968178287
1,90,89013,16.4095,-2.3383,16.7056,2.2259900000000004,0.170246,-0.296089,3,2,1,98.1259,108.583,57.2811,40.8448,0,0,0,0.0,1,1,0,0.870243,18,1325,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.14203006178193003,2,1.3862943611198906,0,0,-0.6354029792868984,-0.1628487390633517
1,90,89002,47.3879,-0.6671590000000001,34.0476,-0.360734,0.21738600000000002,13.3404,6,2,2,156.622,227.68599999999998,95.0215,61.6009,0,0,0,0.0,4,0,0,0.562029,18,1595,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23114932498381785,2,1.0986122886681096,0,0,-0.27418507352329136,-0.07027145756126453
1,90,89009,90.795,-0.757472,116.09100000000001,-0.5850029999999999,0.182002,-25.2959,4,3,3,637.856,664.529,356.519,205.93400000000003,0,0,0,0.0,1,0,0,0.653641,16,1543,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.12443620306146363,3,1.3862943611198906,0,0,7.32509297140649,1.8773631739248668
1,90,89026,12.0205,-2.72212,13.6623,1.35717,0.189708,-1.6418,4,2,0,72.0175,116.82,38.4316,33.5859,0,0,0,0.0,2,1,1,0.9590069999999999,10,779,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.14135445330322916,2,1.3862943611198906,0,0,-2.0303399642653863,-0.5203600137689288
1,90,89029,16.2002,1.6614799999999998,0.0,0.0,0.0,16.2002,1,0,0,0.0,10.5422,10.5422,0.0,0,0,0,0.0,1,0,0,0.671036,15,946,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.9418611411495215,0,0.0,0,0,-5.630890984928236,-1.4431526552297138
1,90,89001,148.072,2.70993,172.604,2.8073099999999998,0.989244,-24.5321,7,3,2,174.481,229.08700000000002,87.2876,54.7626,0,0,0,0.0,0,0,0,0.49791499999999994,20,1760,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45764372452117585,3,1.3862943611198906,0,0,5.472121449325338,1.4024612837419335
1,90,89028,17.0586,-1.38655,5.72615,-1.1301700000000001,0.0201233,11.3325,7,5,3,284.55400000000003,315.329,79.8924,61.9258,0,0,0,0.0,1,0,0,0.573462,14,976,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.056371083028267814,5,1.791759469228055,0,0,3.724801364743267,0.9546370182126723
1,90,89022,27.9205,-2.88335,39.727,2.08885,0.193999,-11.8065,5,4,2,204.78,230.895,56.4532,54.2603,0,0,0,0.0,0,0,0,0.533592,17,1348,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.11947128910721201,4,1.6094379124341003,0,0,1.5217775514885612,0.39001950490215004
1,90,89020,27.0567,0.518625,41.2737,-0.0248418,0.385946,-14.217,5,2,1,106.941,142.371,62.7371,44.2044,0,0,0,0.0,1,0,0,0.7119340000000001,11,1370,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.20042341462113797,2,1.0986122886681096,0,0,-2.5349402232220024,-0.6496850540675243
1,90,89019,14.9663,-1.2790000000000001,86.2267,-1.1308200000000002,0.929377,-71.2604,7,2,1,92.779,186.55,62.6828,30.0962,1,1,2,37.9617,2,1,0,0.877448,26,1882,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.13762709744697013,4,1.791759469228055,0,0,2.4431199065949567,0.6261522358867011
